circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time,run_id
30,446.0,68.0,378.0,8.0,3.845594644546509,1
40,824.0,142.0,682.0,10.0,79.43953108787537,7
50,1385.0,291.0,1094.0,12.0,134.01295256614685,17
60,1844.0,503.0,1341.0,14.0,220.4989972114563,9
70,2401.0,858.0,1543.0,16.0,285.91810369491577,17
80,3021.0,1249.0,1772.0,18.0,315.17748260498047,16
90,3713.0,1820.0,1893.0,20.0,431.171457529068,17
100,4465.0,2343.0,2122.0,22.0,504.167366027832,10
