circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,7254.0,3264.0,3990.0,10.0,79.60534453392029
40,13012.0,6123.0,6889.0,13.0,147.38586115837097
50,72101.0,0.0,72101.0,16.0,212.769024848938
60,36238.0,14173.0,22065.0,20.0,330.8375172615051
70,45046.0,21044.0,24002.0,23.0,457.97283458709717
80,65550.0,26468.0,39082.0,26.0,610.0563023090363
90,84726.0,30260.0,54466.0,29.0,753.8631055355072
100,350441.0,0.0,350441.0,32.0,940.6004374027252
