iteration,PG_cost,PGGL_cost
0,17946.0,17946.0
1,1410.0,1364.0
2,1135.0,1081.0
3,1025.0,1001.0
4,946.0,924.0
5,890.0,872.0
6,851.0,836.0
7,799.0,806.0
8,767.0,777.0
9,755.0,757.0
10,734.0,740.0
11,719.0,727.0
12,704.0,714.0
13,702.0,709.0
14,698.0,705.0
15,693.0,696.0
16,683.0,693.0
17,679.0,689.0
18,678.0,688.0
19,673.0,688.0
20,668.0,687.0
21,663.0,686.0
22,662.0,686.0
23,660.0,686.0
24,658.0,686.0
25,655.0,684.0
26,654.0,684.0
27,654.0,682.0
28,652.0,682.0
29,652.0,682.0
30,651.0,681.0
31,651.0,680.0
32,651.0,679.0
33,651.0,679.0
34,651.0,679.0
35,651.0,678.0
36,651.0,677.0
37,648.0,676.0
38,646.0,676.0
39,646.0,676.0
40,646.0,676.0
41,646.0,676.0
42,646.0,676.0
43,646.0,676.0
44,646.0,676.0
45,646.0,676.0
46,644.0,676.0
47,644.0,676.0
48,644.0,676.0
49,644.0,676.0
50,644.0,676.0
51,644.0,675.0
52,642.0,675.0
53,641.0,675.0
54,641.0,675.0
55,641.0,675.0
56,641.0,675.0
57,641.0,673.0
58,641.0,673.0
59,641.0,673.0
60,641.0,673.0
61,641.0,673.0
62,641.0,673.0
63,641.0,673.0
64,641.0,673.0
65,641.0,673.0
66,641.0,673.0
67,641.0,673.0
68,641.0,673.0
69,641.0,673.0
70,641.0,673.0
71,641.0,673.0
72,641.0,673.0
73,641.0,673.0
74,641.0,673.0
75,641.0,673.0
76,641.0,673.0
77,641.0,673.0
78,641.0,673.0
79,641.0,673.0
80,641.0,673.0
81,641.0,673.0
82,641.0,673.0
83,641.0,673.0
84,641.0,673.0
85,641.0,671.0
86,641.0,671.0
87,641.0,671.0
88,641.0,671.0
89,641.0,671.0
90,641.0,671.0
91,641.0,671.0
92,640.0,671.0
93,640.0,671.0
94,640.0,671.0
95,640.0,671.0
96,640.0,671.0
97,640.0,671.0
98,640.0,671.0
99,640.0,671.0
100,640.0,671.0
101,640.0,798.0
102,640.0,720.0
103,640.0,699.0
104,640.0,684.0
105,640.0,673.0
106,640.0,671.0
107,640.0,667.0
108,640.0,665.0
109,640.0,663.0
110,640.0,660.0
111,640.0,658.0
112,640.0,656.0
113,640.0,656.0
114,640.0,656.0
115,640.0,656.0
116,640.0,656.0
117,640.0,656.0
118,640.0,656.0
119,640.0,656.0
120,640.0,655.0
121,640.0,655.0
122,640.0,655.0
123,640.0,655.0
124,640.0,655.0
125,640.0,655.0
126,640.0,655.0
127,640.0,655.0
128,640.0,655.0
129,640.0,655.0
130,640.0,655.0
131,640.0,655.0
132,640.0,655.0
133,640.0,655.0
134,640.0,655.0
135,640.0,655.0
136,640.0,655.0
137,640.0,655.0
138,640.0,655.0
139,640.0,655.0
140,640.0,655.0
141,640.0,655.0
142,640.0,655.0
143,640.0,655.0
144,640.0,655.0
145,640.0,655.0
146,640.0,655.0
147,640.0,655.0
148,640.0,655.0
149,640.0,655.0
150,640.0,655.0
151,640.0,768.0
152,640.0,695.0
153,640.0,678.0
154,640.0,669.0
155,640.0,661.0
156,640.0,657.0
157,640.0,656.0
158,640.0,656.0
159,640.0,656.0
160,640.0,656.0
161,640.0,656.0
162,640.0,656.0
163,640.0,655.0
164,640.0,653.0
165,640.0,653.0
166,640.0,653.0
167,640.0,653.0
168,640.0,653.0
169,640.0,653.0
170,640.0,653.0
171,640.0,653.0
172,640.0,653.0
173,640.0,653.0
174,640.0,653.0
175,640.0,653.0
176,640.0,651.0
177,640.0,651.0
178,640.0,651.0
179,640.0,651.0
180,640.0,651.0
181,640.0,651.0
182,640.0,651.0
183,640.0,651.0
184,639.0,651.0
185,639.0,651.0
186,639.0,651.0
187,639.0,651.0
188,639.0,651.0
189,639.0,651.0
190,639.0,651.0
191,639.0,651.0
192,639.0,651.0
193,639.0,651.0
194,639.0,651.0
195,639.0,651.0
196,639.0,651.0
197,639.0,651.0
198,639.0,651.0
199,639.0,651.0
200,639.0,651.0
201,639.0,760.0
202,639.0,699.0
203,639.0,683.0
204,639.0,673.0
205,639.0,665.0
206,639.0,658.0
207,639.0,657.0
208,639.0,657.0
209,639.0,658.0
210,639.0,658.0
211,639.0,653.0
212,639.0,651.0
213,639.0,651.0
214,639.0,651.0
215,639.0,649.0
216,639.0,646.0
217,639.0,646.0
218,639.0,646.0
219,639.0,646.0
220,639.0,644.0
221,639.0,644.0
222,639.0,644.0
223,639.0,644.0
224,639.0,644.0
225,639.0,644.0
226,639.0,644.0
227,639.0,644.0
228,639.0,644.0
229,639.0,644.0
230,639.0,644.0
231,639.0,644.0
232,639.0,644.0
233,639.0,644.0
234,639.0,644.0
235,639.0,644.0
236,639.0,644.0
237,639.0,644.0
238,639.0,644.0
239,639.0,644.0
240,639.0,644.0
241,639.0,644.0
242,639.0,644.0
243,639.0,644.0
244,639.0,644.0
245,639.0,644.0
246,639.0,644.0
247,639.0,644.0
248,639.0,644.0
249,639.0,644.0
250,639.0,644.0
251,639.0,785.0
252,639.0,707.0
253,639.0,683.0
254,639.0,662.0
255,638.0,657.0
256,638.0,652.0
257,638.0,647.0
258,638.0,644.0
259,638.0,644.0
260,638.0,644.0
261,638.0,644.0
262,638.0,644.0
263,638.0,644.0
264,638.0,644.0
265,638.0,644.0
266,638.0,644.0
267,638.0,644.0
268,638.0,644.0
269,638.0,644.0
270,638.0,644.0
271,638.0,644.0
272,638.0,644.0
273,638.0,644.0
274,638.0,644.0
275,638.0,644.0
276,638.0,644.0
277,638.0,644.0
278,638.0,644.0
279,638.0,644.0
280,638.0,644.0
281,638.0,644.0
282,638.0,644.0
283,638.0,644.0
284,638.0,644.0
285,638.0,644.0
286,638.0,644.0
287,638.0,644.0
288,638.0,644.0
289,638.0,644.0
290,638.0,644.0
291,638.0,644.0
292,638.0,644.0
293,638.0,644.0
294,638.0,644.0
295,638.0,644.0
296,638.0,644.0
297,638.0,644.0
298,638.0,644.0
299,638.0,644.0
300,638.0,644.0
301,638.0,773.0
302,638.0,714.0
303,638.0,691.0
304,638.0,675.0
305,638.0,664.0
306,638.0,660.0
307,638.0,653.0
308,638.0,650.0
309,638.0,649.0
310,638.0,649.0
311,638.0,647.0
312,638.0,647.0
313,638.0,647.0
314,638.0,647.0
315,638.0,648.0
316,638.0,647.0
317,638.0,646.0
318,638.0,646.0
319,638.0,646.0
320,638.0,645.0
321,638.0,645.0
322,638.0,645.0
323,638.0,645.0
324,638.0,645.0
325,638.0,645.0
326,638.0,645.0
327,638.0,645.0
328,638.0,645.0
329,638.0,645.0
330,638.0,645.0
331,638.0,645.0
332,638.0,645.0
333,638.0,645.0
334,638.0,645.0
335,638.0,645.0
336,638.0,645.0
337,638.0,645.0
338,638.0,645.0
339,638.0,645.0
340,638.0,645.0
341,638.0,645.0
342,638.0,645.0
343,638.0,645.0
344,638.0,645.0
345,638.0,645.0
346,638.0,645.0
347,638.0,645.0
348,638.0,645.0
349,638.0,645.0
350,638.0,645.0
351,638.0,768.0
352,638.0,700.0
353,638.0,676.0
354,638.0,664.0
355,638.0,655.0
356,638.0,649.0
357,638.0,648.0
358,638.0,647.0
359,638.0,647.0
360,638.0,648.0
361,638.0,647.0
362,638.0,646.0
363,638.0,646.0
364,638.0,647.0
365,638.0,647.0
366,638.0,646.0
367,638.0,646.0
368,638.0,646.0
369,638.0,645.0
370,638.0,645.0
371,638.0,645.0
372,638.0,645.0
373,638.0,645.0
374,638.0,645.0
375,638.0,645.0
376,638.0,645.0
377,638.0,645.0
378,638.0,645.0
379,638.0,645.0
380,638.0,645.0
381,638.0,645.0
382,638.0,645.0
383,638.0,645.0
384,638.0,645.0
385,638.0,644.0
386,638.0,643.0
387,638.0,643.0
388,638.0,641.0
389,638.0,641.0
390,638.0,641.0
391,638.0,641.0
392,638.0,641.0
393,638.0,641.0
394,638.0,641.0
395,638.0,641.0
396,638.0,641.0
397,638.0,641.0
398,638.0,641.0
399,638.0,641.0
400,638.0,641.0
401,638.0,769.0
402,638.0,693.0
403,638.0,674.0
404,638.0,657.0
405,638.0,650.0
406,638.0,646.0
407,638.0,644.0
408,638.0,643.0
409,638.0,642.0
410,638.0,641.0
411,638.0,641.0
412,638.0,641.0
413,638.0,640.0
414,638.0,640.0
415,638.0,640.0
416,638.0,640.0
417,638.0,640.0
418,638.0,640.0
419,638.0,640.0
420,638.0,640.0
421,638.0,640.0
422,638.0,640.0
423,638.0,639.0
424,638.0,638.0
425,638.0,638.0
426,638.0,638.0
427,638.0,638.0
428,638.0,638.0
429,638.0,638.0
430,638.0,637.0
431,638.0,637.0
432,638.0,637.0
433,638.0,637.0
434,638.0,637.0
435,638.0,637.0
436,638.0,637.0
437,638.0,637.0
438,638.0,637.0
439,638.0,637.0
440,638.0,637.0
441,638.0,637.0
442,638.0,637.0
443,638.0,637.0
444,638.0,637.0
445,638.0,637.0
446,638.0,637.0
447,638.0,637.0
448,638.0,637.0
449,638.0,637.0
450,638.0,637.0
451,638.0,753.0
452,638.0,695.0
453,638.0,675.0
454,638.0,655.0
455,638.0,651.0
456,638.0,646.0
457,638.0,644.0
458,638.0,641.0
459,638.0,638.0
460,638.0,638.0
461,638.0,637.0
462,638.0,637.0
463,638.0,636.0
464,638.0,636.0
465,638.0,636.0
466,638.0,636.0
467,638.0,636.0
468,638.0,636.0
469,638.0,636.0
470,638.0,636.0
471,638.0,636.0
472,638.0,636.0
473,638.0,636.0
474,638.0,636.0
475,638.0,636.0
476,638.0,636.0
477,638.0,636.0
478,638.0,636.0
479,638.0,636.0
480,638.0,636.0
481,638.0,636.0
482,638.0,636.0
483,638.0,636.0
484,638.0,636.0
485,638.0,636.0
486,638.0,636.0
487,638.0,636.0
488,638.0,636.0
489,638.0,636.0
