circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,73,22,51,3,15.30081558
40,128,0,128,3,26.74820924
50,213,14,199,4,40.2902317
60,296,12,284,5,57.75094962
70,487,12,475,5,75.35541177
80,565,22,543,6,98.9251976
90,578,22,556,7,124.3030393
100,855,76,779,7,151.1390023
