circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,97.66666666666667,0.4444444444444444,97.22222222222223,3.0,4.4851516882578535
40,127.72222222222223,0.1111111111111111,127.61111111111111,3.0,75.21008133888245
50,225.16666666666666,0.6666666666666666,224.5,4.0,178.74947920110492
60,310.8333333333333,1.6111111111111112,309.22222222222223,5.0,201.12408848603567
70,353.94444444444446,1.4444444444444444,352.5,5.0,355.3331121736103
80,453.55555555555554,2.2222222222222223,451.3333333333333,6.0,455.193999754058
90,536.0555555555555,2.2222222222222223,533.8333333333334,7.0,577.2673105928633
100,619.6666666666666,2.0,617.6666666666666,8.0,419.19960594177246
