circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time,run_id
30,92.0,0.0,92.0,3.0,4.019441366195679,7
40,123.0,0.0,123.0,3.0,69.75553607940674,6
50,219.0,0.0,219.0,4.0,178.07343220710754,17
60,307.0,0.0,307.0,5.0,235.78331899642944,0
70,349.0,0.0,349.0,5.0,355.3475241661072,1
80,446.0,0.0,446.0,6.0,454.3721122741699,0
90,531.0,0.0,531.0,7.0,577.6282494068146,10
100,613.0,0.0,613.0,8.0,197.69962120056152,10
