circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time,run_id
30,102.0,0.0,102.0,3.0,4.054300546646118,2
40,130.0,1.0,129.0,3.0,68.12643265724182,0
50,230.0,2.0,228.0,4.0,178.33668327331543,1
60,316.0,2.0,314.0,5.0,235.53194737434387,13
70,358.0,0.0,358.0,5.0,355.5105094909668,17
80,462.0,2.0,460.0,6.0,454.8553879261017,10
90,544.0,4.0,540.0,7.0,577.6971073150635,5
100,626.0,9.0,617.0,8.0,210.3948187828064,16
