circuit_size,std_y_local_reg,std_telegate_cost,std_teledata_cost,std_num_qpu,std_time
30,2.0291986247835676,0.9217771979249536,2.263665833672441,0.0,0.41477025676142404
40,2.0524176720769076,0.32338083338177726,1.9444911292248124,0.0,8.257786055853892
50,3.110702587557236,1.4142135623730951,2.4793262842008943,0.0,1.24727678469035
60,2.5724787771376274,1.7197431028701005,2.6691165217232506,0.0,46.438424279584076
70,2.4845930480420892,1.722591147497835,2.2557117045663553,0.0,1.4868774657940818
80,3.914110555146399,2.157219221878442,3.6461099334851053,0.0,1.1580711730992932
90,3.280463063120319,2.7771241060949357,3.417085101111086,0.0,1.8306069520108086
100,3.5809955894645653,2.275185835978084,3.2899132833199096,0.0,178.3755348926865
