iteration,PG_cost,PGGL_cost
0,11760.0,11760.0
1,7942.0,7883.0
2,7061.0,7010.0
3,6582.0,6593.0
4,6325.0,6322.0
5,6146.0,6135.0
6,6036.0,6018.0
7,5924.0,5908.0
8,5832.0,5806.0
9,5749.0,5740.0
10,5680.0,5663.0
11,5627.0,5591.0
12,5578.0,5553.0
13,5529.0,5512.0
14,5485.0,5476.0
15,5453.0,5439.0
16,5414.0,5400.0
17,5387.0,5354.0
18,5367.0,5314.0
19,5330.0,5287.0
20,5300.0,5264.0
21,5267.0,5244.0
22,5252.0,5220.0
23,5236.0,5197.0
24,5213.0,5180.0
25,5200.0,5162.0
26,5187.0,5138.0
27,5173.0,5118.0
28,5151.0,5107.0
29,5134.0,5093.0
30,5121.0,5075.0
31,5107.0,5057.0
32,5093.0,5043.0
33,5080.0,5034.0
34,5072.0,5024.0
35,5056.0,5014.0
36,5043.0,5009.0
37,5038.0,4997.0
38,5029.0,4990.0
39,5021.0,4986.0
40,5008.0,4976.0
41,4998.0,4968.0
42,4987.0,4960.0
43,4981.0,4954.0
44,4971.0,4944.0
45,4965.0,4932.0
46,4956.0,4923.0
47,4951.0,4920.0
48,4949.0,4914.0
49,4943.0,4905.0
50,4939.0,4901.0
51,4934.0,4895.0
52,4925.0,4890.0
53,4922.0,4887.0
54,4915.0,4882.0
55,4909.0,4875.0
56,4905.0,4867.0
57,4902.0,4859.0
58,4898.0,4855.0
59,4895.0,4847.0
60,4892.0,4846.0
61,4888.0,4841.0
62,4879.0,4838.0
63,4877.0,4833.0
64,4870.0,4829.0
65,4864.0,4825.0
66,4858.0,4822.0
67,4854.0,4818.0
68,4850.0,4814.0
69,4847.0,4812.0
70,4844.0,4809.0
71,4841.0,4807.0
72,4840.0,4806.0
73,4839.0,4805.0
74,4838.0,4796.0
75,4834.0,4793.0
76,4829.0,4792.0
77,4825.0,4791.0
78,4823.0,4789.0
79,4822.0,4786.0
80,4818.0,4785.0
81,4817.0,4784.0
82,4816.0,4784.0
83,4813.0,4782.0
84,4813.0,4781.0
85,4810.0,4780.0
86,4808.0,4776.0
87,4800.0,4776.0
88,4797.0,4775.0
89,4796.0,4772.0
90,4793.0,4770.0
91,4790.0,4769.0
92,4789.0,4769.0
93,4784.0,4767.0
94,4780.0,4764.0
95,4778.0,4762.0
96,4777.0,4758.0
97,4774.0,4754.0
98,4773.0,4750.0
99,4769.0,4749.0
100,4767.0,4747.0
101,4767.0,6311.0
102,4765.0,5416.0
103,4764.0,5188.0
104,4763.0,5084.0
105,4762.0,5028.0
106,4762.0,4974.0
107,4761.0,4928.0
108,4760.0,4898.0
109,4760.0,4875.0
110,4760.0,4848.0
111,4758.0,4832.0
112,4755.0,4818.0
113,4754.0,4807.0
114,4752.0,4792.0
115,4752.0,4783.0
116,4750.0,4776.0
117,4749.0,4766.0
118,4747.0,4758.0
119,4746.0,4750.0
120,4739.0,4741.0
121,4738.0,4735.0
122,4738.0,4733.0
123,4736.0,4729.0
124,4736.0,4721.0
125,4736.0,4714.0
126,4735.0,4709.0
127,4735.0,4703.0
128,4735.0,4700.0
129,4735.0,4695.0
130,4735.0,4693.0
131,4735.0,4686.0
132,4735.0,4683.0
133,4734.0,4680.0
134,4733.0,4676.0
135,4731.0,4670.0
136,4728.0,4668.0
137,4725.0,4664.0
138,4724.0,4663.0
139,4723.0,4661.0
140,4722.0,4654.0
141,4722.0,4653.0
142,4722.0,4651.0
143,4722.0,4650.0
144,4722.0,4649.0
145,4721.0,4649.0
146,4719.0,4643.0
147,4716.0,4637.0
148,4716.0,4631.0
149,4716.0,4627.0
150,4716.0,4626.0
151,4715.0,6080.0
152,4711.0,5245.0
153,4710.0,5041.0
154,4710.0,4939.0
155,4709.0,4880.0
156,4708.0,4833.0
157,4708.0,4806.0
158,4708.0,4777.0
159,4708.0,4758.0
160,4707.0,4735.0
161,4707.0,4716.0
162,4706.0,4704.0
163,4706.0,4689.0
164,4703.0,4676.0
165,4702.0,4670.0
166,4702.0,4658.0
167,4701.0,4642.0
168,4699.0,4635.0
169,4698.0,4627.0
170,4697.0,4618.0
171,4696.0,4613.0
172,4696.0,4608.0
173,4695.0,4599.0
174,4694.0,4592.0
175,4694.0,4582.0
176,4694.0,4573.0
177,4694.0,4568.0
178,4693.0,4564.0
179,4692.0,4558.0
180,4692.0,4553.0
181,4691.0,4547.0
182,4691.0,4545.0
183,4691.0,4543.0
184,4691.0,4539.0
185,4689.0,4533.0
186,4688.0,4531.0
187,4688.0,4526.0
188,4688.0,4518.0
189,4688.0,4515.0
190,4688.0,4513.0
191,4687.0,4509.0
192,4686.0,4507.0
193,4686.0,4504.0
194,4685.0,4503.0
195,4683.0,4502.0
196,4683.0,4498.0
197,4683.0,4492.0
198,4683.0,4491.0
199,4683.0,4490.0
200,4683.0,4486.0
201,4683.0,5916.0
202,4682.0,5069.0
203,4682.0,4902.0
204,4682.0,4809.0
205,4682.0,4743.0
206,4682.0,4699.0
207,4681.0,4672.0
208,4680.0,4650.0
209,4680.0,4630.0
210,4680.0,4607.0
211,4680.0,4592.0
212,4680.0,4571.0
213,4680.0,4551.0
214,4680.0,4536.0
215,4680.0,4528.0
216,4680.0,4519.0
217,4679.0,4506.0
218,4679.0,4497.0
219,4678.0,4490.0
220,4678.0,4487.0
221,4678.0,4478.0
222,4677.0,4474.0
223,4677.0,4471.0
224,4677.0,4469.0
225,4677.0,4461.0
226,4677.0,4454.0
227,4677.0,4451.0
228,4677.0,4447.0
229,4676.0,4442.0
230,4676.0,4440.0
231,4676.0,4435.0
232,4676.0,4432.0
233,4676.0,4431.0
234,4675.0,4430.0
235,4675.0,4422.0
236,4675.0,4421.0
237,4675.0,4417.0
238,4675.0,4415.0
239,4675.0,4412.0
240,4675.0,4408.0
241,4675.0,4407.0
242,4675.0,4406.0
243,4675.0,4405.0
244,4675.0,4400.0
245,4675.0,4397.0
246,4675.0,4396.0
247,4675.0,4396.0
248,4674.0,4395.0
249,4674.0,4392.0
250,4674.0,4391.0
251,4673.0,5768.0
252,4671.0,4964.0
253,4670.0,4780.0
254,4670.0,4685.0
255,4670.0,4645.0
256,4669.0,4607.0
257,4669.0,4577.0
258,4669.0,4559.0
259,4669.0,4533.0
260,4668.0,4522.0
261,4668.0,4508.0
262,4667.0,4495.0
263,4667.0,4474.0
264,4667.0,4464.0
265,4667.0,4456.0
266,4667.0,4447.0
267,4665.0,4439.0
268,4665.0,4430.0
269,4664.0,4422.0
270,4664.0,4417.0
271,4664.0,4411.0
272,4664.0,4407.0
273,4664.0,4402.0
274,4663.0,4399.0
275,4663.0,4397.0
276,4663.0,4392.0
277,4663.0,4387.0
278,4663.0,4382.0
279,4663.0,4379.0
280,4663.0,4376.0
281,4663.0,4370.0
282,4663.0,4368.0
283,4663.0,4364.0
284,4663.0,4361.0
285,4663.0,4357.0
286,4663.0,4354.0
287,4663.0,4351.0
288,4663.0,4350.0
289,4662.0,4348.0
290,4662.0,4346.0
291,4662.0,4343.0
292,4662.0,4339.0
293,4662.0,4334.0
294,4661.0,4330.0
295,4661.0,4329.0
296,4661.0,4328.0
297,4661.0,4325.0
298,4660.0,4322.0
299,4660.0,4316.0
300,4658.0,4315.0
301,4658.0,5642.0
302,4658.0,4861.0
303,4658.0,4672.0
304,4658.0,4589.0
305,4658.0,4538.0
306,4658.0,4497.0
307,4658.0,4464.0
308,4658.0,4441.0
309,4657.0,4423.0
310,4657.0,4402.0
311,4657.0,4379.0
312,4657.0,4365.0
313,4657.0,4353.0
314,4657.0,4346.0
315,4657.0,4338.0
316,4656.0,4329.0
317,4656.0,4320.0
318,4655.0,4311.0
319,4655.0,4303.0
320,4655.0,4300.0
321,4655.0,4297.0
322,4655.0,4291.0
323,4655.0,4286.0
324,4654.0,4283.0
325,4654.0,4279.0
326,4654.0,4277.0
327,4654.0,4273.0
328,4652.0,4271.0
329,4652.0,4266.0
330,4652.0,4264.0
331,4652.0,4259.0
332,4652.0,4256.0
333,4651.0,4252.0
334,4651.0,4250.0
335,4651.0,4248.0
336,4651.0,4246.0
337,4651.0,4245.0
338,4651.0,4243.0
339,4651.0,4243.0
340,4651.0,4241.0
341,4651.0,4238.0
342,4651.0,4237.0
343,4651.0,4236.0
344,4651.0,4235.0
345,4651.0,4233.0
346,4651.0,4228.0
347,4651.0,4225.0
348,4651.0,4225.0
349,4651.0,4224.0
350,4650.0,4221.0
351,4650.0,5586.0
352,4650.0,4766.0
353,4650.0,4591.0
354,4650.0,4504.0
355,4650.0,4454.0
356,4650.0,4415.0
357,4649.0,4377.0
358,4649.0,4345.0
359,4649.0,4332.0
360,4649.0,4317.0
361,4649.0,4309.0
362,4649.0,4295.0
363,4649.0,4287.0
364,4649.0,4282.0
365,4649.0,4275.0
366,4649.0,4270.0
367,4649.0,4267.0
368,4649.0,4260.0
369,4649.0,4254.0
370,4649.0,4248.0
371,4649.0,4247.0
372,4649.0,4243.0
373,4649.0,4235.0
374,4649.0,4229.0
375,4649.0,4226.0
376,4649.0,4220.0
377,4649.0,4215.0
378,4649.0,4215.0
379,4649.0,4212.0
380,4649.0,4207.0
381,4649.0,4202.0
382,4649.0,4196.0
383,4649.0,4194.0
384,4649.0,4188.0
385,4649.0,4184.0
386,4649.0,4184.0
387,4649.0,4179.0
388,4649.0,4175.0
389,4649.0,4172.0
390,4649.0,4169.0
391,4649.0,4169.0
392,4649.0,4167.0
393,4649.0,4167.0
394,4649.0,4166.0
395,4649.0,4163.0
396,4649.0,4161.0
397,4649.0,4159.0
398,4649.0,4159.0
399,4649.0,4158.0
400,4649.0,4157.0
401,4649.0,5481.0
402,4649.0,4706.0
403,4649.0,4542.0
404,4649.0,4443.0
405,4649.0,4402.0
406,4649.0,4364.0
407,4649.0,4342.0
408,4649.0,4316.0
409,4649.0,4298.0
410,4649.0,4278.0
411,4649.0,4267.0
412,4649.0,4263.0
413,4649.0,4251.0
414,4649.0,4241.0
415,4649.0,4225.0
416,4649.0,4215.0
417,4649.0,4210.0
418,4649.0,4200.0
419,4649.0,4194.0
420,4648.0,4190.0
421,4648.0,4185.0
422,4648.0,4179.0
423,4648.0,4174.0
424,4648.0,4171.0
425,4648.0,4166.0
426,4648.0,4163.0
427,4648.0,4161.0
428,4648.0,4154.0
429,4648.0,4151.0
430,4648.0,4147.0
431,4648.0,4145.0
432,4648.0,4144.0
433,4648.0,4139.0
434,4648.0,4133.0
435,4648.0,4131.0
436,4648.0,4129.0
437,4648.0,4124.0
438,4648.0,4124.0
439,4648.0,4123.0
440,4648.0,4122.0
441,4648.0,4121.0
442,4648.0,4115.0
443,4648.0,4115.0
444,4648.0,4111.0
445,4648.0,4110.0
446,4647.0,4108.0
447,4647.0,4108.0
448,4647.0,4107.0
449,4647.0,4105.0
450,4647.0,4102.0
451,4647.0,5352.0
452,4647.0,4644.0
453,4647.0,4455.0
454,4647.0,4388.0
455,4647.0,4341.0
456,4647.0,4299.0
457,4647.0,4269.0
458,4647.0,4240.0
459,4647.0,4224.0
460,4647.0,4211.0
461,4647.0,4205.0
462,4647.0,4194.0
463,4647.0,4189.0
464,4647.0,4179.0
465,4647.0,4170.0
466,4647.0,4163.0
467,4647.0,4153.0
468,4647.0,4145.0
469,4647.0,4138.0
470,4647.0,4135.0
471,4647.0,4129.0
472,4647.0,4127.0
473,4647.0,4117.0
474,4647.0,4111.0
475,4647.0,4109.0
476,4647.0,4101.0
477,4647.0,4096.0
478,4647.0,4092.0
479,4647.0,4089.0
480,4647.0,4088.0
481,4647.0,4085.0
482,4647.0,4084.0
483,4646.0,4083.0
484,4646.0,4081.0
485,4646.0,4079.0
486,4646.0,4075.0
487,4646.0,4074.0
488,4646.0,4072.0
489,4646.0,4072.0
490,4646.0,4069.0
491,4646.0,4068.0
492,4646.0,4067.0
493,4646.0,4062.0
494,4646.0,4058.0
495,4646.0,4056.0
496,4646.0,4054.0
497,4646.0,4054.0
498,4646.0,4054.0
499,4646.0,4053.0
500,4646.0,4048.0
501,4646.0,5302.0
502,4646.0,4569.0
503,4646.0,4392.0
504,4646.0,4325.0
505,4646.0,4271.0
506,4646.0,4238.0
507,4646.0,4221.0
508,4646.0,4199.0
509,4646.0,4175.0
510,4646.0,4157.0
511,4646.0,4151.0
512,4646.0,4136.0
513,4646.0,4120.0
514,4646.0,4115.0
515,4646.0,4107.0
516,4646.0,4101.0
517,4646.0,4094.0
518,4646.0,4090.0
519,4646.0,4089.0
520,4646.0,4082.0
521,4646.0,4075.0
522,4646.0,4069.0
523,4646.0,4065.0
524,4646.0,4063.0
525,4646.0,4058.0
526,4646.0,4057.0
527,4646.0,4056.0
528,4646.0,4048.0
529,4646.0,4044.0
530,4646.0,4039.0
531,4646.0,4037.0
532,4646.0,4034.0
533,4646.0,4032.0
534,4646.0,4031.0
535,4646.0,4031.0
536,4646.0,4030.0
537,4646.0,4030.0
538,4646.0,4027.0
539,4646.0,4025.0
540,4646.0,4022.0
541,4646.0,4019.0
542,4646.0,4017.0
543,4646.0,4016.0
544,4646.0,4015.0
545,4646.0,4012.0
546,4646.0,4010.0
547,4646.0,4009.0
548,4646.0,4008.0
549,4646.0,4004.0
550,4646.0,4001.0
551,4646.0,5210.0
552,4646.0,4501.0
553,4646.0,4332.0
554,4646.0,4260.0
555,4646.0,4203.0
556,4646.0,4182.0
557,4646.0,4154.0
558,4646.0,4129.0
559,4646.0,4109.0
560,4646.0,4097.0
561,4646.0,4085.0
562,4646.0,4069.0
563,4646.0,4058.0
564,4646.0,4051.0
565,4646.0,4043.0
566,4646.0,4029.0
567,4646.0,4021.0
568,4646.0,4017.0
569,4646.0,4012.0
570,4646.0,4006.0
571,4646.0,3999.0
572,4646.0,3994.0
573,4646.0,3992.0
574,4646.0,3986.0
575,4646.0,3984.0
576,4646.0,3982.0
577,4646.0,3982.0
578,4646.0,3978.0
579,4646.0,3976.0
580,4646.0,3970.0
581,4646.0,3966.0
582,4646.0,3963.0
583,4646.0,3962.0
584,4646.0,3959.0
585,4646.0,3953.0
586,4646.0,3951.0
587,4646.0,3947.0
588,4646.0,3945.0
589,4646.0,3944.0
590,4646.0,3941.0
591,4646.0,3939.0
592,4646.0,3939.0
593,4646.0,3936.0
594,4646.0,3934.0
595,4646.0,3934.0
596,4646.0,3933.0
597,4646.0,3932.0
598,4646.0,3930.0
599,4646.0,3929.0
600,4646.0,3929.0
601,4646.0,5113.0
602,4646.0,4401.0
603,4646.0,4242.0
604,4646.0,4153.0
605,4646.0,4104.0
606,4646.0,4075.0
607,4646.0,4052.0
608,4646.0,4040.0
609,4646.0,4017.0
610,4646.0,4011.0
611,4646.0,4004.0
612,4646.0,3993.0
613,4646.0,3982.0
614,4646.0,3975.0
615,4646.0,3966.0
616,4646.0,3959.0
617,4646.0,3953.0
618,4646.0,3948.0
619,4646.0,3944.0
620,4646.0,3937.0
621,4646.0,3935.0
622,4646.0,3931.0
623,4646.0,3926.0
624,4646.0,3922.0
625,4646.0,3920.0
626,4646.0,3913.0
627,4646.0,3908.0
628,4646.0,3903.0
629,4646.0,3902.0
630,4646.0,3898.0
631,4646.0,3898.0
632,4646.0,3895.0
633,4646.0,3891.0
634,4646.0,3886.0
635,4646.0,3882.0
636,4646.0,3881.0
637,4646.0,3878.0
638,4646.0,3877.0
639,4646.0,3875.0
640,4646.0,3875.0
641,4646.0,3870.0
642,4646.0,3868.0
643,4646.0,3866.0
644,4646.0,3865.0
645,4646.0,3864.0
646,4646.0,3861.0
647,4646.0,3860.0
648,4646.0,3860.0
649,4646.0,3859.0
650,4646.0,3857.0
651,4646.0,5079.0
652,4646.0,4331.0
653,4646.0,4164.0
654,4646.0,4096.0
655,4646.0,4049.0
656,4646.0,4015.0
657,4646.0,3999.0
658,4646.0,3980.0
659,4646.0,3960.0
660,4646.0,3950.0
661,4646.0,3935.0
662,4646.0,3929.0
663,4646.0,3924.0
664,4646.0,3915.0
665,4646.0,3905.0
666,4646.0,3894.0
667,4646.0,3893.0
668,4646.0,3886.0
669,4646.0,3881.0
670,4646.0,3875.0
671,4646.0,3871.0
672,4646.0,3869.0
673,4646.0,3865.0
674,4646.0,3862.0
675,4646.0,3860.0
676,4646.0,3857.0
677,4646.0,3853.0
678,4646.0,3848.0
679,4646.0,3843.0
680,4646.0,3839.0
681,4646.0,3837.0
682,4646.0,3835.0
683,4646.0,3831.0
684,4646.0,3825.0
685,4646.0,3818.0
686,4646.0,3816.0
687,4646.0,3815.0
688,4646.0,3814.0
689,4646.0,3812.0
690,4646.0,3812.0
691,4646.0,3811.0
692,4646.0,3806.0
693,4646.0,3806.0
694,4646.0,3804.0
695,4646.0,3803.0
696,4646.0,3803.0
697,4646.0,3802.0
698,4646.0,3800.0
699,4646.0,3799.0
700,4646.0,3797.0
701,4646.0,4947.0
702,4646.0,4237.0
703,4646.0,4077.0
704,4646.0,4020.0
705,4646.0,3978.0
706,4646.0,3950.0
707,4646.0,3930.0
708,4646.0,3912.0
709,4646.0,3899.0
710,4645.0,3880.0
711,4645.0,3864.0
712,4645.0,3849.0
713,4645.0,3842.0
714,4645.0,3839.0
715,4645.0,3829.0
716,4645.0,3826.0
717,4645.0,3824.0
718,4645.0,3819.0
719,4645.0,3813.0
720,4645.0,3811.0
721,4645.0,3808.0
722,4645.0,3805.0
723,4645.0,3803.0
724,4645.0,3800.0
