circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,163.0,41.0,122.0,2.0,4.037189960479736
40,438.0,122.0,316.0,2.0,7.2425806522369385
50,696.0,195.0,501.0,3.0,12.60066819190979
60,1340.0,403.0,937.0,3.0,18.074542760849
70,1890.0,625.0,1265.0,3.0,23.808928966522217
80,2774.0,909.0,1865.0,4.0,35.717040061950684
90,3551.0,1293.0,2258.0,4.0,43.59649109840393
100,4764.0,1533.0,3231.0,5.0,57.44967555999756
