circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,15,0,15,2,15.64864802
40,47,0,47,2,27.09736729
50,124,38,86,3,39.97475195
60,153,14,139,3,57.44773388
70,344,16,328,3,75.74388909
80,280,34,246,4,99.39562035
90,446,22,424,4,125.9662149
100,404,56,348,5,152.0377429
