circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,7526.0,2996.0,4530.0,18.0,110.09290146827698
40,13451.0,5672.0,7779.0,23.0,220.3224732875824
50,21927.0,7928.0,13999.0,29.0,355.3180615901947
60,33916.0,11816.0,22100.0,35.0,578.6293532848358
70,51233.0,14715.0,36518.0,40.0,836.6394958496094
80,69731.0,19042.0,50689.0,46.0,1208.9354350566864
90,91947.0,22833.0,69114.0,52.0,1565.6951031684875
100,120823.0,28142.0,92681.0,58.0,2049.5545382499695
