circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,13637.0,3972.0,9665.0,16.0,114.79777479171753
40,24064.0,6269.0,17795.0,22.0,224.3984010219574
50,37899.0,9886.0,28013.0,27.0,353.6799442768097
60,84469.0,15971.0,68498.0,32.0,579.8834414482117
70,97075.0,21335.0,75740.0,38.0,820.0417771339417
80,134373.0,29996.0,104377.0,43.0,1155.4928078651428
90,219837.0,33645.0,186192.0,48.0,1501.978393316269
100,238601.0,45311.0,193290.0,54.0,1939.6280436515808
