circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,6897.0,821.0,6076.0,10.0,191.7660846710205
40,13286.0,1568.0,11718.0,14.0,359.9616422653198
50,19978.0,2166.0,17812.0,17.0,588.6598608493805
60,26781.0,2939.0,23842.0,20.0,911.5180706977844
70,34039.0,3802.0,30237.0,24.0,1267.6076743602753
80,40921.0,4489.0,36432.0,27.0,1724.8141038417816
90,46905.0,5251.0,41654.0,30.0,2284.3722462654114
100,54623.0,6056.0,48567.0,34.0,2924.52232336998
