circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,7092.0,784.0,6308.0,10.0,528.2630019187927
40,13224.0,1426.0,11798.0,14.0,985.6001398563385
50,20325.0,2241.0,18084.0,17.0,1611.3032603263855
60,26718.0,2957.0,23761.0,20.0,2473.5680480003357
70,33820.0,3691.0,30129.0,24.0,3483.802589893341
80,40576.0,4491.0,36085.0,27.0,4736.09348487854
90,47232.0,5236.0,41996.0,30.0,6296.669803380966
100,54665.0,5944.0,48721.0,34.0,8017.155808925629
