circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,6987.0,772.0,6215.0,10.0,527.3394470214844
40,13124.0,1419.0,11705.0,14.0,981.565083026886
50,19816.0,2123.0,17693.0,17.0,1616.5989668369293
60,26875.0,3034.0,23841.0,20.0,2462.721798658371
70,33688.0,3821.0,29867.0,24.0,3470.06787610054
80,40937.0,4581.0,36356.0,27.0,4736.47513461113
90,47571.0,5288.0,42283.0,30.0,6272.585586309433
100,54872.0,6014.0,48858.0,34.0,8031.827452659607
