circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,7012.0,819.0,6193.0,10.0,523.7882018089294
40,13044.0,1506.0,11538.0,14.0,979.5955278873444
50,19885.0,2198.0,17687.0,17.0,1613.310548067093
60,26906.0,3074.0,23832.0,20.0,2476.7298855781555
70,33638.0,3722.0,29916.0,24.0,3459.827539205551
80,40881.0,4483.0,36398.0,27.0,4727.831659793854
90,47769.0,5218.0,42551.0,30.0,6276.970205783844
100,55106.0,6128.0,48978.0,34.0,8034.699700117111
