circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,118.0,0.0,118.0,3.0,5.424729824066162
40,231.0,5.0,226.0,3.0,86.19508004188538
50,390.0,16.0,374.0,4.0,138.42217803001404
60,577.0,26.0,551.0,5.0,248.41280579566956
70,842.0,28.0,814.0,5.0,326.2195734977722
80,986.0,35.0,951.0,6.0,446.3565728664398
90,1161.0,41.0,1120.0,7.0,565.2422177791595
100,1393.0,59.0,1334.0,8.0,581.7948484420776
