circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,10682.0,6804.0,3878.0,60.0,85.84027147293091
40,19392.0,12681.0,6711.0,80.0,161.38612937927246
50,29700.0,19194.0,10506.0,100.0,236.5993754863739
60,44291.0,29315.0,14976.0,120.0,359.8166997432709
70,60187.0,39704.0,20483.0,140.0,496.70014357566833
80,80333.0,53284.0,27049.0,160.0,666.6040570735931
90,99475.0,66125.0,33350.0,180.0,833.7354938983917
100,124177.0,82552.0,41625.0,200.0,1035.4824981689453
