circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,500.94444444444446,200.66666666666666,300.27777777777777,8.0,8.209784468015036
40,952.2777777777778,377.55555555555554,574.7222222222222,10.0,26.193368090523613
50,1522.5,571.1666666666666,951.3333333333334,13.0,19.502763602468704
60,2353.4444444444443,872.6666666666666,1480.7777777777778,15.0,27.3444238503774
70,3250.0555555555557,1160.7777777777778,2089.277777777778,18.0,25.92908465862274
80,4418.833333333333,1586.5555555555557,2832.277777777778,20.0,28.722471555074055
90,5610.722222222223,1971.611111111111,3639.1111111111113,23.0,41.930919064415825
100,7065.388888888889,2466.4444444444443,4598.944444444444,25.0,48.66265047921075
