circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,501.0,177.0,324.0,8.0,9.432289361953735
40,937.0,369.0,568.0,10.0,29.974003314971924
50,1521.0,555.0,966.0,13.0,9.354636192321777
60,2370.0,867.0,1503.0,15.0,37.662782192230225
70,3284.0,1231.0,2053.0,18.0,27.12094807624817
80,4401.0,1592.0,2809.0,20.0,31.45882558822632
90,5600.0,1935.0,3665.0,23.0,65.795734167099
100,7110.0,2462.0,4648.0,25.0,42.83065390586853
