circuit_size,std_y_local_reg,std_telegate_cost,std_teledata_cost,std_num_qpu,std_time
30,4.530578747891892,13.248751328510396,13.323157881962985,0.0,2.869965081114956
40,9.712366619906662,11.68318158834075,16.25823069584993,0.0,6.105057358683587
50,12.4911733542012,12.035486744476563,14.258124618864116,0.0,7.8749151038505145
60,12.243712538769664,16.848808650500374,24.720926014341288,0.0,8.491666693825513
70,13.85416574524546,28.05992653454713,26.448185872526466,0.0,6.96339343002695
80,22.7188701044646,26.58221922799086,37.698190868677536,0.0,3.985562484651426
90,18.393750714834574,32.96190116034835,36.29922846188474,0.0,14.867762695133285
100,17.613961337158884,51.341099488928265,51.227832763774195,0.0,9.470374549886166
