iteration,PG_cost,PGGL_cost
0,11760.0,11760.0
1,8481.0,8481.0
2,7712.0,7701.0
3,7242.0,7249.0
4,6988.0,6963.0
5,6777.0,6750.0
6,6621.0,6611.0
7,6527.0,6473.0
8,6433.0,6372.0
9,6347.0,6282.0
10,6284.0,6222.0
11,6221.0,6173.0
12,6159.0,6122.0
13,6098.0,6076.0
14,6052.0,6037.0
15,6028.0,6009.0
16,5978.0,5966.0
17,5940.0,5918.0
18,5896.0,5882.0
19,5876.0,5859.0
20,5842.0,5836.0
21,5825.0,5810.0
22,5785.0,5788.0
23,5764.0,5771.0
24,5741.0,5748.0
25,5727.0,5724.0
26,5713.0,5715.0
27,5697.0,5690.0
28,5677.0,5677.0
29,5662.0,5660.0
30,5645.0,5646.0
31,5635.0,5632.0
32,5626.0,5616.0
33,5622.0,5615.0
34,5606.0,5603.0
35,5589.0,5589.0
36,5581.0,5563.0
37,5565.0,5551.0
38,5550.0,5540.0
39,5538.0,5528.0
40,5533.0,5518.0
41,5524.0,5506.0
42,5509.0,5498.0
43,5503.0,5487.0
44,5495.0,5478.0
45,5486.0,5474.0
46,5474.0,5468.0
47,5469.0,5458.0
48,5456.0,5451.0
49,5453.0,5447.0
50,5443.0,5444.0
51,5435.0,5444.0
52,5429.0,5436.0
53,5422.0,5418.0
54,5414.0,5418.0
55,5402.0,5410.0
56,5403.0,5405.0
57,5394.0,5393.0
58,5398.0,5386.0
59,5385.0,5379.0
60,5382.0,5374.0
61,5369.0,5366.0
62,5359.0,5361.0
63,5350.0,5354.0
64,5347.0,5351.0
65,5352.0,5353.0
66,5342.0,5346.0
67,5334.0,5339.0
68,5331.0,5335.0
69,5329.0,5326.0
70,5327.0,5326.0
71,5329.0,5325.0
72,5326.0,5324.0
73,5315.0,5316.0
74,5305.0,5312.0
75,5301.0,5310.0
76,5298.0,5305.0
77,5296.0,5302.0
78,5294.0,5300.0
79,5289.0,5299.0
80,5285.0,5292.0
81,5278.0,5295.0
82,5274.0,5293.0
83,5272.0,5283.0
84,5268.0,5279.0
85,5265.0,5274.0
86,5265.0,5271.0
87,5262.0,5269.0
88,5262.0,5272.0
89,5262.0,5268.0
90,5261.0,5264.0
91,5257.0,5263.0
92,5254.0,5260.0
93,5252.0,5257.0
94,5251.0,5255.0
95,5249.0,5253.0
96,5246.0,5251.0
97,5242.0,5251.0
98,5235.0,5251.0
99,5230.0,5246.0
100,5226.0,5246.0
101,5224.0,5241.0
102,5223.0,5242.0
103,5223.0,5243.0
104,5222.0,5240.0
105,5216.0,5237.0
106,5218.0,5234.0
107,5215.0,5230.0
108,5213.0,5229.0
109,5215.0,5227.0
110,5211.0,5226.0
111,5210.0,5223.0
112,5203.0,5224.0
113,5206.0,5224.0
114,5197.0,5221.0
115,5199.0,5218.0
116,5197.0,5217.0
117,5194.0,5214.0
118,5194.0,5212.0
119,5192.0,5216.0
120,5187.0,5210.0
121,5185.0,5208.0
122,5185.0,5209.0
123,5180.0,5209.0
124,5179.0,5209.0
125,5179.0,5199.0
126,5179.0,5198.0
127,5179.0,5200.0
128,5175.0,5197.0
129,5172.0,5199.0
130,5170.0,5196.0
131,5172.0,5195.0
132,5169.0,5193.0
133,5169.0,5195.0
134,5166.0,5192.0
135,5165.0,5191.0
136,5161.0,5189.0
137,5161.0,5187.0
138,5158.0,5185.0
