iteration,PG_cost,PGGL_cost
411,5036.0,4947.0
412,5035.0,4943.0
413,5036.0,4936.0
414,5036.0,4929.0
415,5036.0,4924.0
416,5034.0,4914.0
417,5031.0,4911.0
418,5030.0,4907.0
419,5030.0,4904.0
420,5030.0,4898.0
421,5032.0,4901.0
422,5032.0,4897.0
423,5032.0,4893.0
424,5030.0,4888.0
425,5030.0,4891.0
426,5032.0,4883.0
427,5034.0,4888.0
428,5032.0,4887.0
429,5031.0,4879.0
430,5031.0,4879.0
431,5030.0,4879.0
432,5034.0,4878.0
433,5030.0,4874.0
434,5034.0,4872.0
435,5031.0,4872.0
436,5034.0,4867.0
437,5034.0,4869.0
438,5035.0,4866.0
439,5038.0,4867.0
440,5034.0,4867.0
441,5033.0,4865.0
442,5031.0,4859.0
443,5031.0,4859.0
444,5032.0,4857.0
445,5032.0,4854.0
446,5036.0,4854.0
447,5038.0,4855.0
448,5034.0,4855.0
449,5035.0,4849.0
450,5034.0,4849.0
451,5032.0,5559.0
452,5032.0,5153.0
453,5033.0,5053.0
454,5031.0,5015.0
455,5032.0,4996.0
456,5033.0,4980.0
457,5032.0,4972.0
458,5030.0,4955.0
459,5031.0,4942.0
460,5028.0,4928.0
461,5029.0,4921.0
462,5031.0,4915.0
463,5026.0,4914.0
464,5029.0,4906.0
465,5027.0,4901.0
466,5026.0,4904.0
467,5029.0,4894.0
468,5027.0,4891.0
469,5024.0,4888.0
470,5027.0,4889.0
471,5023.0,4886.0
472,5024.0,4879.0
473,5023.0,4876.0
474,5024.0,4874.0
475,5031.0,4871.0
476,5025.0,4875.0
477,5025.0,4875.0
478,5023.0,4867.0
479,5027.0,4866.0
480,5026.0,4868.0
481,5025.0,4866.0
482,5029.0,4864.0
483,5028.0,4865.0
484,5026.0,4861.0
485,5023.0,4863.0
486,5027.0,4858.0
487,5025.0,4858.0
488,5023.0,4858.0
489,5027.0,4860.0
490,5023.0,4857.0
491,5027.0,4854.0
492,5023.0,4851.0
493,5025.0,4850.0
494,5026.0,4847.0
495,5025.0,4849.0
496,5023.0,4845.0
497,5027.0,4845.0
498,5026.0,4844.0
499,5030.0,4841.0
500,5024.0,4838.0
501,5030.0,5532.0
502,5026.0,5129.0
503,5020.0,5037.0
504,5022.0,5000.0
505,5021.0,4983.0
506,5019.0,4961.0
507,5020.0,4946.0
508,5020.0,4930.0
509,5020.0,4911.0
510,5019.0,4911.0
511,5020.0,4903.0
512,5018.0,4899.0
513,5020.0,4892.0
514,5018.0,4890.0
515,5017.0,4883.0
516,5022.0,4882.0
517,5021.0,4878.0
518,5019.0,4872.0
519,5020.0,4870.0
520,5019.0,4866.0
521,5019.0,4862.0
522,5021.0,4863.0
523,5018.0,4857.0
524,5019.0,4854.0
525,5020.0,4854.0
526,5020.0,4854.0
527,5017.0,4852.0
528,5019.0,4850.0
529,5019.0,4844.0
530,5018.0,4841.0
531,5018.0,4843.0
532,5017.0,4842.0
533,5018.0,4841.0
534,5019.0,4840.0
535,5019.0,4836.0
536,5015.0,4831.0
537,5019.0,4832.0
538,5015.0,4828.0
539,5015.0,4825.0
540,5015.0,4824.0
541,5019.0,4825.0
542,5016.0,4823.0
543,5017.0,4824.0
544,5016.0,4824.0
545,5016.0,4828.0
546,5013.0,4822.0
547,5011.0,4824.0
548,5011.0,4826.0
549,5013.0,4821.0
550,5016.0,4816.0
551,5013.0,5583.0
552,5013.0,5153.0
553,5015.0,5054.0
554,5011.0,5009.0
555,5012.0,4964.0
556,5012.0,4942.0
557,5010.0,4924.0
558,5013.0,4916.0
559,5014.0,4912.0
560,5013.0,4901.0
561,5011.0,4889.0
562,5012.0,4875.0
563,5012.0,4875.0
564,5010.0,4869.0
565,5014.0,4863.0
566,5010.0,4854.0
567,5012.0,4851.0
568,5011.0,4852.0
569,5015.0,4844.0
570,5011.0,4842.0
571,5013.0,4841.0
572,5012.0,4836.0
573,5012.0,4837.0
574,5012.0,4834.0
575,5010.0,4831.0
576,5014.0,4834.0
577,5015.0,4833.0
578,5013.0,4836.0
579,5011.0,4826.0
580,5011.0,4826.0
581,5011.0,4826.0
582,5012.0,4821.0
583,5014.0,4818.0
584,5016.0,4815.0
585,5015.0,4810.0
586,5010.0,4811.0
587,5015.0,4810.0
588,5012.0,4812.0
589,5014.0,4810.0
590,5012.0,4807.0
591,5010.0,4807.0
592,5009.0,4808.0
593,5008.0,4806.0
594,5008.0,4805.0
595,5008.0,4807.0
596,5008.0,4800.0
597,5008.0,4796.0
598,5010.0,4794.0
599,5008.0,4794.0
600,5012.0,4792.0
601,5006.0,5533.0
602,5008.0,5122.0
603,5006.0,5037.0
604,5012.0,5002.0
605,5008.0,4971.0
606,5010.0,4948.0
607,5008.0,4938.0
608,5006.0,4917.0
609,5007.0,4902.0
610,5006.0,4888.0
611,5007.0,4879.0
612,5008.0,4869.0
613,5008.0,4864.0
614,5009.0,4858.0
615,5009.0,4854.0
616,5005.0,4851.0
617,5008.0,4843.0
618,5007.0,4843.0
619,5005.0,4838.0
620,5005.0,4828.0
621,5005.0,4830.0
622,5007.0,4821.0
623,5005.0,4817.0
624,5008.0,4809.0
625,5005.0,4807.0
626,5008.0,4806.0
627,5007.0,4802.0
628,5012.0,4802.0
629,5007.0,4804.0
630,5006.0,4795.0
631,5006.0,4794.0
632,5009.0,4796.0
633,5006.0,4790.0
634,5004.0,4790.0
635,5004.0,4791.0
636,5005.0,4780.0
637,5004.0,4780.0
638,5008.0,4775.0
639,5004.0,4777.0
640,5006.0,4775.0
641,5004.0,4775.0
642,5004.0,4769.0
643,5006.0,4766.0
644,5008.0,4769.0
645,5004.0,4764.0
646,5006.0,4767.0
647,5004.0,4763.0
648,5006.0,4761.0
649,5004.0,4755.0
650,5006.0,4758.0
651,5006.0,5461.0
652,5004.0,5072.0
653,5006.0,4975.0
654,5006.0,4924.0
655,5010.0,4903.0
656,5008.0,4873.0
657,5006.0,4862.0
658,5004.0,4848.0
659,5010.0,4839.0
660,5006.0,4832.0
661,5006.0,4827.0
662,5008.0,4818.0
663,5004.0,4814.0
664,5004.0,4807.0
665,5004.0,4801.0
666,5006.0,4793.0
667,5003.0,4788.0
668,5007.0,4784.0
669,5005.0,4782.0
670,5005.0,4780.0
671,5004.0,4778.0
672,5008.0,4778.0
673,5003.0,4774.0
674,5005.0,4769.0
675,5002.0,4766.0
676,5003.0,4763.0
677,5007.0,4763.0
678,5006.0,4763.0
679,5003.0,4763.0
680,5006.0,4767.0
681,5004.0,4759.0
682,5002.0,4757.0
683,5002.0,4755.0
684,5002.0,4758.0
685,5004.0,4755.0
686,5002.0,4760.0
687,5002.0,4749.0
688,5002.0,4750.0
689,5002.0,4746.0
690,5006.0,4747.0
691,5002.0,4744.0
692,5006.0,4743.0
693,5004.0,4744.0
694,5003.0,4740.0
695,5005.0,4739.0
696,5009.0,4740.0
697,5001.0,4736.0
698,5005.0,4732.0
699,5005.0,4735.0
700,5003.0,4733.0
701,5007.0,5424.0
702,5003.0,5046.0
703,5005.0,4955.0
704,5003.0,4907.0
705,5003.0,4881.0
706,5003.0,4856.0
707,5005.0,4842.0
708,5005.0,4833.0
709,5005.0,4821.0
710,5005.0,4808.0
711,5003.0,4798.0
712,5003.0,4797.0
713,5003.0,4790.0
714,5003.0,4784.0
715,5001.0,4777.0
716,5002.0,4771.0
717,5000.0,4767.0
718,5002.0,4764.0
719,5000.0,4758.0
720,5000.0,4761.0
721,5002.0,4757.0
722,5004.0,4748.0
723,4999.0,4747.0
724,4999.0,4748.0
725,4999.0,4748.0
726,5001.0,4744.0
727,5000.0,4740.0
728,5002.0,4743.0
729,5001.0,4738.0
730,5001.0,4734.0
731,5001.0,4730.0
732,5001.0,4730.0
733,5003.0,4728.0
734,5001.0,4727.0
735,5002.0,4720.0
736,5001.0,4719.0
737,5001.0,4722.0
738,5001.0,4721.0
739,5001.0,4724.0
740,5005.0,4717.0
741,5005.0,4716.0
742,5001.0,4715.0
743,5001.0,4714.0
744,5001.0,4715.0
745,5001.0,4714.0
746,5002.0,4709.0
747,5001.0,4709.0
748,5000.0,4710.0
749,5000.0,4704.0
750,5000.0,4706.0
751,5001.0,5423.0
752,5000.0,5034.0
753,5000.0,4927.0
754,5000.0,4877.0
755,5000.0,4857.0
756,5000.0,4840.0
757,5000.0,4819.0
758,5002.0,4816.0
759,5002.0,4814.0
760,5000.0,4804.0
761,5000.0,4800.0
762,5000.0,4789.0
763,5000.0,4787.0
764,5000.0,4778.0
765,5000.0,4775.0
766,5000.0,4773.0
767,5000.0,4765.0
768,5000.0,4764.0
769,5002.0,4758.0
770,5000.0,4751.0
771,5000.0,4747.0
772,5000.0,4745.0
773,5000.0,4751.0
774,5000.0,4742.0
775,5002.0,4741.0
776,5000.0,4735.0
777,5000.0,4733.0
778,5001.0,4734.0
779,5000.0,4727.0
780,5000.0,4732.0
781,5000.0,4732.0
782,5000.0,4726.0
783,5000.0,4725.0
784,5000.0,4726.0
785,5000.0,4723.0
786,5000.0,4722.0
787,5000.0,4717.0
788,5000.0,4717.0
789,5000.0,4719.0
790,5001.0,4715.0
791,5002.0,4713.0
792,5000.0,4715.0
793,5000.0,4709.0
794,5000.0,4707.0
795,5000.0,4709.0
796,5000.0,4708.0
797,5000.0,4705.0
798,5000.0,4704.0
799,5004.0,4704.0
800,5002.0,4703.0
801,5002.0,5457.0
802,5000.0,5031.0
803,5002.0,4923.0
804,5000.0,4870.0
805,5002.0,4840.0
806,5000.0,4822.0
807,5000.0,4813.0
808,5000.0,4790.0
809,5000.0,4773.0
810,5000.0,4769.0
811,5000.0,4767.0
812,5000.0,4757.0
813,5001.0,4751.0
814,5000.0,4744.0
815,5000.0,4740.0
816,5000.0,4739.0
817,5001.0,4733.0
818,5002.0,4735.0
819,5000.0,4730.0
820,5000.0,4725.0
821,5000.0,4716.0
822,5000.0,4719.0
823,5000.0,4715.0
824,5000.0,4714.0
825,5002.0,4710.0
826,5000.0,4710.0
827,5000.0,4706.0
828,5000.0,4707.0
829,5000.0,4704.0
830,5000.0,4700.0
831,5000.0,4699.0
832,5001.0,4699.0
833,5001.0,4697.0
834,5001.0,4694.0
835,5000.0,4693.0
836,5000.0,4690.0
837,5000.0,4690.0
838,5000.0,4686.0
839,5001.0,4685.0
840,5000.0,4687.0
841,5000.0,4688.0
842,5000.0,4686.0
843,5002.0,4685.0
844,5000.0,4684.0
845,5000.0,4686.0
846,5000.0,4680.0
847,5000.0,4682.0
848,5000.0,4679.0
849,5000.0,4677.0
850,5001.0,4680.0
851,5002.0,5439.0
852,5003.0,5032.0
853,5002.0,4913.0
854,5002.0,4870.0
855,5001.0,4846.0
856,5002.0,4824.0
857,5002.0,4805.0
858,5001.0,4799.0
859,5000.0,4793.0
860,5000.0,4780.0
861,5000.0,4772.0
862,5000.0,4771.0
863,5000.0,4764.0
864,5000.0,4760.0
865,5001.0,4752.0
866,5000.0,4747.0
867,5001.0,4745.0
868,5000.0,4740.0
869,5001.0,4735.0
870,5001.0,4731.0
871,5001.0,4735.0
872,5002.0,4727.0
873,5002.0,4725.0
874,4999.0,4728.0
875,4999.0,4727.0
876,4999.0,4724.0
877,5000.0,4720.0
878,4999.0,4724.0
879,4999.0,4715.0
880,4999.0,4716.0
881,4999.0,4714.0
882,4999.0,4711.0
883,4999.0,4715.0
884,5001.0,4708.0
885,4999.0,4707.0
886,4998.0,4701.0
887,4998.0,4699.0
888,5002.0,4699.0
889,5000.0,4698.0
890,5000.0,4695.0
891,5000.0,4692.0
892,5000.0,4693.0
893,4998.0,4692.0
894,4998.0,4689.0
895,4998.0,4688.0
896,5000.0,4687.0
897,4998.0,4684.0
898,4998.0,4682.0
899,4998.0,4681.0
900,4998.0,4677.0
901,5000.0,4676.0
902,4998.0,4682.0
903,5000.0,4677.0
904,4998.0,4679.0
905,5000.0,4677.0
906,5000.0,4678.0
907,4999.0,4678.0
908,4998.0,4675.0
909,4998.0,4678.0
910,4998.0,4673.0
911,4998.0,4671.0
912,4998.0,4669.0
913,4999.0,4669.0
914,4999.0,4669.0
915,5001.0,4672.0
916,4999.0,4672.0
917,4998.0,4671.0
918,5000.0,4671.0
919,4999.0,4670.0
920,4998.0,4670.0
921,5001.0,4670.0
922,4998.0,4670.0
923,4998.0,4667.0
924,4998.0,4668.0
925,4998.0,4667.0
926,4999.0,4671.0
927,4998.0,4668.0
928,4998.0,4669.0
929,5000.0,4665.0
930,4997.0,4663.0
931,4999.0,4662.0
932,4999.0,4666.0
933,4997.0,4666.0
934,4997.0,4663.0
935,4999.0,4662.0
936,4997.0,4660.0
937,4997.0,4668.0
938,4997.0,4662.0
939,4997.0,4663.0
940,4997.0,4660.0
941,4997.0,4660.0
942,4997.0,4662.0
943,4997.0,4661.0
944,4997.0,4661.0
