circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,16675.0,7156.0,9519.0,52.0,172.95654845237732
40,32378.0,13026.0,19352.0,69.0,360.702917098999
50,49652.0,19775.0,29877.0,86.0,590.962660074234
60,75756.0,30167.0,45589.0,103.0,985.9304857254028
70,105494.0,41059.0,64435.0,120.0,1455.7920417785645
80,142615.0,55479.0,87136.0,137.0,2111.075962305069
90,177688.0,68732.0,108956.0,156.0,2784.717874765396
100,223377.0,85323.0,138054.0,171.0,3678.3716163635254
