circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,5381.0,2200.0,3181.0,10.0,231.04364681243896
40,9995.0,4086.0,5909.0,14.0,430.17172741889954
50,16022.0,6431.0,9591.0,17.0,646.2975871562958
60,24039.0,10515.0,13524.0,20.0,975.8517496585846
70,33021.0,13799.0,19222.0,24.0,1340.0341610908508
80,43712.0,18642.0,25070.0,27.0,1810.2014510631561
90,54897.0,24237.0,30660.0,30.0,2238.198848247528
100,69379.0,29653.0,39726.0,34.0,2788.262118577957
