buffer_id,Buffer_times,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
1,3.0,1790.0,565.0,1225.0,3,7.1273298263549805
2,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
3,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
4,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
5,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
6,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
7,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
8,3.0,1790.0,565.0,1225.0,3,7.1273298263549805
9,3.0,1790.0,565.0,1225.0,3,7.1273298263549805
10,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
11,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
12,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
13,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
14,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
15,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
16,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
17,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
18,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
19,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
20,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
21,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
22,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
23,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
24,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
25,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
26,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
27,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
28,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
29,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
30,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
31,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
32,7.0,1790.0,565.0,1225.0,3,7.1273298263549805
33,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
34,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
35,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
36,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
37,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
38,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
39,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
40,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
41,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
42,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
43,4.0,1790.0,565.0,1225.0,3,7.1273298263549805
44,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
45,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
46,5.0,1790.0,565.0,1225.0,3,7.1273298263549805
47,1.0,1790.0,565.0,1225.0,3,7.1273298263549805
48,0.0,1790.0,565.0,1225.0,3,7.1273298263549805
