circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,47.0,0.0,47.0,2.0,4.0513293743133545
40,87.0,0.0,87.0,2.0,6.713355302810669
50,233.0,4.0,229.0,3.0,14.104807138442993
60,266.0,5.0,261.0,3.0,32.46294355392456
70,389.0,13.0,376.0,3.0,52.34001541137695
80,512.0,20.0,492.0,4.0,435.0559198856354
90,581.0,21.0,560.0,4.0,564.5910775661469
100,863.0,52.0,811.0,5.0,663.6233818531036
