circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,47.0,0.0,47.0,2.0,4.1838579177856445
40,85.0,0.0,85.0,2.0,6.6680076122283936
50,234.0,4.0,230.0,3.0,11.13308835029602
60,270.0,2.0,268.0,3.0,19.97886633872986
70,382.0,5.0,377.0,3.0,41.67521929740906
80,542.0,32.0,510.0,4.0,402.8384392261505
90,574.0,4.0,570.0,4.0,566.5002248287201
100,819.0,27.0,792.0,5.0,669.2530834674835
