circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,17629.0,9056.0,8573.0,60.0,456.9943346977234
40,31534.0,15871.0,15663.0,80.0,815.7212822437286
50,48533.0,24761.0,23772.0,100.0,1283.798715353012
60,67696.0,35222.0,32474.0,120.0,1851.326555967331
70,89285.0,47630.0,41655.0,140.0,2545.686375617981
80,113098.0,61435.0,51663.0,160.0,3315.535533428192
90,139007.0,77417.0,61590.0,180.0,4202.232899427414
100,167720.0,94737.0,72983.0,200.0,5178.404044628143
