circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,259.94444444444446,2.111111111111111,257.8333333333333,8.0,16.9334411488639
40,430.1111111111111,4.222222222222222,425.8888888888889,10.0,130.98995388878717
50,667.6666666666666,6.666666666666667,661.0,13.0,200.43650682767233
60,871.6666666666666,10.38888888888889,861.2777777777778,15.0,303.43801564640466
70,1113.888888888889,10.944444444444445,1102.9444444444443,18.0,261.12387744585675
80,1314.7222222222222,15.055555555555555,1299.6666666666667,20.0,412.75517479578656
90,1556.7777777777778,18.055555555555557,1538.7222222222222,23.0,403.7687365346485
100,1756.6666666666667,17.61111111111111,1739.0555555555557,25.0,151.06794272528754
