circuit_size,std_y_local_reg,std_telegate_cost,std_teledata_cost,std_num_qpu,std_time
30,3.438060708874782,2.3982564472816716,2.8952293417234665,0.0,11.440382710500488
40,5.200553012323484,3.1910823455291326,3.8023040830356076,0.0,4.399373602625655
50,6.240286569588632,3.5973846709225072,4.0728657348503,0.0,1.6672511014535616
60,5.830951894845291,3.5502922645042467,3.7543003664904173,0.0,2.2739991708477825
70,5.919945239103772,5.450010493483932,3.669784770451626,0.0,48.44780874053769
80,5.9389596589019975,4.987893840823024,3.0869745325651956,0.0,165.5372170555239
90,7.108864024048986,4.683792106480819,3.9675975180654692,0.0,166.70924873258727
100,8.677218312746252,6.625608863376823,4.317845625965901,0.0,27.07979127984294
