circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,146.0,46.0,100.0,2.0,12.519571304321289
40,395.0,111.0,284.0,2.0,15.347348690032959
50,807.0,425.0,382.0,2.0,11.386372089385986
60,1307.0,455.0,852.0,3.0,17.918741703033447
70,1783.0,630.0,1153.0,3.0,18.909897327423096
80,2683.0,965.0,1718.0,4.0,34.56137657165527
90,3399.0,1131.0,2268.0,4.0,36.60928297042847
100,5180.0,2780.0,2400.0,4.0,43.31773853302002
