circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,149.0,48.0,101.0,2.0,10.744684219360352
40,402.0,124.0,278.0,2.0,20.950287342071533
50,808.0,426.0,382.0,2.0,25.501937866210938
60,1272.0,419.0,853.0,3.0,14.732511520385742
70,1782.0,625.0,1157.0,3.0,23.823688507080078
80,2694.0,979.0,1715.0,4.0,44.64236927032471
90,3409.0,1112.0,2297.0,4.0,33.70093822479248
100,5187.0,2788.0,2399.0,4.0,74.88493609428406
