circuit_size,std_y_local_reg,std_telegate_cost,std_teledata_cost,std_num_qpu,std_time
30,4.63857088652109,6.354711082431402,7.086072134875116,0.0,3.209308250687637
40,11.133180696382352,7.271800668838511,11.194799212659628,0.0,5.101787374692244
50,6.28958055274051,4.345006900721827,8.074813581692453,0.0,7.655855811309826
60,14.374200745043979,21.427869580787586,25.92195425538555,0.0,9.06078407347172
70,15.415805487340878,22.257847261266797,26.889753132548663,0.0,10.661729595056817
80,23.80064260131007,26.88859855080111,33.533370366018566,0.0,7.328119918792049
90,16.184798806852687,22.699802769002936,22.71304367409123,0.0,5.701540211687142
100,18.79377243538242,22.56754567176193,22.000668439043057,0.0,11.97222864082225
