circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time,run_id
30,137.0,48.0,89.0,2.0,12.45124053955078,10
40,371.0,104.0,267.0,2.0,19.131773233413696,17
50,798.0,432.0,366.0,2.0,19.573217630386356,8
60,1256.0,434.0,822.0,3.0,28.945329189300537,1
70,1743.0,626.0,1117.0,3.0,22.95971632003784,14
80,2624.0,966.0,1658.0,4.0,27.519446849823,14
90,3396.0,1129.0,2267.0,4.0,37.70629024505615,10
100,5124.0,2772.0,2352.0,4.0,43.03633522987366,4
