circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time,run_id
30,156.0,51.0,105.0,2.0,7.914118528366089,6
40,402.0,118.0,284.0,2.0,19.558921575546265,2
50,820.0,420.0,400.0,2.0,32.33402609825134,0
60,1307.0,455.0,852.0,3.0,17.918741703033447,15
70,1807.0,628.0,1179.0,3.0,40.24105405807495,6
80,2715.0,981.0,1734.0,4.0,51.47202396392822,7
90,3457.0,1155.0,2302.0,4.0,31.619946241378784,3
100,5187.0,2788.0,2399.0,4.0,74.88493609428406,5
