buffer_id,Buffer_times,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
1,-1,47,0,47,2,1.8250608444213867
2,-1,47,0,47,2,1.8250608444213867
3,-1,47,0,47,2,1.8250608444213867
4,-1,47,0,47,2,1.8250608444213867
5,-1,47,0,47,2,1.8250608444213867
6,-1,47,0,47,2,1.8250608444213867
7,-1,47,0,47,2,1.8250608444213867
8,-1,47,0,47,2,1.8250608444213867
9,-1,47,0,47,2,1.8250608444213867
10,-1,47,0,47,2,1.8250608444213867
11,-1,47,0,47,2,1.8250608444213867
12,-1,47,0,47,2,1.8250608444213867
13,-1,47,0,47,2,1.8250608444213867
14,-1,47,0,47,2,1.8250608444213867
15,-1,47,0,47,2,1.8250608444213867
16,-1,47,0,47,2,1.8250608444213867
17,-1,47,0,47,2,1.8250608444213867
18,-1,47,0,47,2,1.8250608444213867
19,-1,47,0,47,2,1.8250608444213867
20,-1,47,0,47,2,1.8250608444213867
21,-1,47,0,47,2,1.8250608444213867
22,-1,47,0,47,2,1.8250608444213867
23,-1,47,0,47,2,1.8250608444213867
24,-1,47,0,47,2,1.8250608444213867
25,-1,47,0,47,2,1.8250608444213867
26,-1,47,0,47,2,1.8250608444213867
27,-1,47,0,47,2,1.8250608444213867
28,-1,47,0,47,2,1.8250608444213867
29,-1,47,0,47,2,1.8250608444213867
30,-1,47,0,47,2,1.8250608444213867
31,-1,47,0,47,2,1.8250608444213867
32,-1,47,0,47,2,1.8250608444213867
33,-1,47,0,47,2,1.8250608444213867
34,-1,47,0,47,2,1.8250608444213867
35,-1,47,0,47,2,1.8250608444213867
36,-1,47,0,47,2,1.8250608444213867
37,-1,47,0,47,2,1.8250608444213867
38,-1,47,0,47,2,1.8250608444213867
39,-1,47,0,47,2,1.8250608444213867
40,-1,47,0,47,2,1.8250608444213867
41,-1,47,0,47,2,1.8250608444213867
42,-1,47,0,47,2,1.8250608444213867
43,-1,47,0,47,2,1.8250608444213867
44,-1,47,0,47,2,1.8250608444213867
45,-1,47,0,47,2,1.8250608444213867
46,-1,47,0,47,2,1.8250608444213867
47,-1,47,0,47,2,1.8250608444213867
48,-1,47,0,47,2,1.8250608444213867
49,-1,47,0,47,2,1.8250608444213867
50,-1,47,0,47,2,1.8250608444213867
51,-1,47,0,47,2,1.8250608444213867
52,-1,47,0,47,2,1.8250608444213867
53,-1,47,0,47,2,1.8250608444213867
54,-1,47,0,47,2,1.8250608444213867
55,-1,47,0,47,2,1.8250608444213867
56,-1,47,0,47,2,1.8250608444213867
57,-1,47,0,47,2,1.8250608444213867
58,-1,47,0,47,2,1.8250608444213867
59,-1,47,0,47,2,1.8250608444213867
60,-1,47,0,47,2,1.8250608444213867
61,-1,47,0,47,2,1.8250608444213867
62,-1,47,0,47,2,1.8250608444213867
63,-1,47,0,47,2,1.8250608444213867
64,-1,47,0,47,2,1.8250608444213867
65,-1,47,0,47,2,1.8250608444213867
66,-1,47,0,47,2,1.8250608444213867
67,-1,47,0,47,2,1.8250608444213867
68,-1,47,0,47,2,1.8250608444213867
69,-1,47,0,47,2,1.8250608444213867
70,-1,47,0,47,2,1.8250608444213867
71,-1,47,0,47,2,1.8250608444213867
72,-1,47,0,47,2,1.8250608444213867
73,-1,47,0,47,2,1.8250608444213867
74,-1,47,0,47,2,1.8250608444213867
75,-1,47,0,47,2,1.8250608444213867
76,-1,47,0,47,2,1.8250608444213867
77,-1,47,0,47,2,1.8250608444213867
78,-1,47,0,47,2,1.8250608444213867
79,-1,47,0,47,2,1.8250608444213867
80,-1,47,0,47,2,1.8250608444213867
81,-1,47,0,47,2,1.8250608444213867
