circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,363.0,24.0,339.0,3.0,3.991365671157837
40,206.0,0.0,206.0,3.0,83.29464268684387
50,856.0,39.0,817.0,4.0,144.54220128059387
60,1351.0,70.0,1281.0,5.0,213.61204934120178
70,1271.0,93.0,1178.0,5.0,319.1062819957733
80,1718.0,120.0,1598.0,6.0,403.9447922706604
90,2213.0,160.0,2053.0,7.0,489.76173424720764
100,2172.0,158.0,2014.0,7.0,501.9806661605835
