circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,329.0,18.0,311.0,3.0,3.7128756046295166
40,207.0,5.0,202.0,3.0,73.26294946670532
50,752.0,56.0,696.0,4.0,159.85087490081787
60,1246.0,49.0,1197.0,5.0,218.17208766937256
70,1342.0,54.0,1288.0,5.0,322.2776644229889
80,1713.0,101.0,1612.0,6.0,399.7948913574219
90,2138.0,137.0,2001.0,7.0,491.61274790763855
100,2168.0,130.0,2038.0,7.0,501.6570019721985
