circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,308.8888888888889,12.0,296.8888888888889,3.0,4.066783626874288
40,231.61111111111111,4.277777777777778,227.33333333333334,3.0,81.08938564194574
50,807.8888888888889,35.388888888888886,772.5,4.0,155.69637265470294
60,1418.3333333333333,74.0,1344.3333333333333,5.0,217.1506759987937
70,1327.388888888889,74.88888888888889,1252.5,5.0,319.05095108350116
80,1661.3333333333333,106.83333333333333,1554.5,6.0,402.6866232819027
90,2157.722222222222,143.44444444444446,2014.2777777777778,7.0,492.3234742614958
100,2133.222222222222,149.66666666666666,1983.5555555555557,7.0,431.99758887290955
