circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,7493.0,3014.0,4479.0,18.0,222.94255208969116
40,13413.0,5619.0,7794.0,23.0,413.2516372203827
50,20796.0,8511.0,12285.0,29.0,624.8275012969971
60,31259.0,13180.0,18079.0,35.0,940.9251997470856
70,42519.0,18367.0,24152.0,40.0,1281.98841714859
80,56619.0,24709.0,31910.0,46.0,1737.0971174240112
90,70775.0,30663.0,40112.0,52.0,2148.923285961151
100,88861.0,38692.0,50169.0,58.0,2669.0925104618073
