circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,7420.0,3019.0,4401.0,18.0,220.85978245735168
40,13450.0,5623.0,7827.0,23.0,412.2888686656952
50,20823.0,8568.0,12255.0,29.0,619.5579342842102
60,31079.0,13351.0,17728.0,35.0,936.8559889793396
70,42448.0,18540.0,23908.0,40.0,1278.694870710373
80,56370.0,24723.0,31647.0,46.0,1737.442776441574
90,70330.0,30817.0,39513.0,52.0,2142.731287717819
100,88627.0,39022.0,49605.0,58.0,2668.332642555237
