circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,7564.0,2919.0,4645.0,18.0,222.68748021125793
40,13393.0,5669.0,7724.0,23.0,410.3535554409027
50,20744.0,8592.0,12152.0,29.0,618.0321011543274
60,31369.0,13320.0,18049.0,35.0,943.4030375480652
70,42433.0,18540.0,23893.0,40.0,1278.448710680008
80,56519.0,24755.0,31764.0,46.0,1739.7854390144348
90,70420.0,30889.0,39531.0,52.0,2150.0872852802277
100,88544.0,38936.0,49608.0,58.0,2666.010998725891
