circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time,run_id
30,136.0,47.0,89.0,2.0,8.558557510375977,15
40,365.0,122.0,243.0,2.0,16.68152117729187,2
50,1680.0,0.0,1680.0,2.0,6.030332803726196,0
60,1263.0,456.0,807.0,3.0,38.52083420753479,4
70,1764.0,561.0,1203.0,3.0,44.71232199668884,3
80,2634.0,814.0,1820.0,4.0,74.7356538772583,10
90,3383.0,1105.0,2278.0,4.0,63.18921828269959,15
100,11106.0,0.0,11106.0,4.0,46.61729383468628,0
