circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,6969.0,2556.0,4413.0,10.0,102.41506624221802
40,17105.0,4142.0,12963.0,13.0,196.08436250686646
50,37786.0,8467.0,29319.0,16.0,312.8098711967468
60,56966.0,11636.0,45330.0,20.0,491.88454961776733
70,76177.0,16145.0,60032.0,23.0,693.4089124202728
80,101830.0,21483.0,80347.0,26.0,972.4380774497986
90,135149.0,28636.0,106513.0,29.0,1221.7413656711578
100,237386.0,32295.0,205091.0,32.0,1628.7880289554596
