circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,102.0,10.0,92.0,3.0,4.8683130741119385
40,141.0,3.0,138.0,3.0,97.93230152130127
50,234.0,1.0,233.0,4.0,184.67273712158203
60,330.0,7.0,323.0,5.0,260.15013694763184
70,393.0,15.0,378.0,5.0,352.3390529155731
80,507.0,30.0,477.0,6.0,465.832900762558
90,593.0,20.0,573.0,7.0,381.5072293281555
100,658.0,18.0,640.0,7.0,615.1150715351105
