circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,92.0,0.0,92.0,3.0,5.745502710342407
40,141.0,6.0,135.0,3.0,9.683019876480103
50,247.0,7.0,240.0,4.0,14.588170528411865
60,389.0,47.0,342.0,5.0,20.187519311904907
70,392.0,10.0,382.0,5.0,28.432021856307983
80,514.0,29.0,485.0,6.0,37.241342306137085
90,619.0,43.0,576.0,7.0,117.40470337867737
100,653.0,17.0,636.0,7.0,184.4072756767273
