circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,99.83333333333333,6.611111111111111,93.22222222222223,3.0,4.89446300930447
40,143.83333333333334,6.666666666666667,137.16666666666666,3.0,97.92357444763184
50,245.77777777777777,9.944444444444445,235.83333333333334,4.0,183.69743104775748
60,343.8333333333333,16.72222222222222,327.1111111111111,5.0,263.09988248348236
70,397.22222222222223,17.88888888888889,379.3333333333333,5.0,351.29109123018054
80,505.3333333333333,21.11111111111111,484.22222222222223,6.0,467.6155736049016
90,608.3888888888889,29.77777777777778,578.6111111111111,7.0,404.47999646928577
100,674.0,34.666666666666664,639.3333333333334,7.0,610.4933700429069
