circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,100.0,6.0,94.0,3.0,5.841590881347656
40,160.0,16.0,144.0,3.0,9.441565036773682
50,237.0,4.0,233.0,4.0,14.322831869125366
60,360.0,16.0,344.0,5.0,20.330137491226196
70,381.0,5.0,376.0,5.0,28.608062982559204
80,481.0,15.0,466.0,6.0,37.08916997909546
90,607.0,23.0,584.0,7.0,111.28266263008118
100,641.0,22.0,619.0,7.0,184.89087009429932
