circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,119.0,25.0,94.0,3.0,5.77692174911499
40,147.0,9.0,138.0,3.0,9.667975902557373
50,238.0,6.0,232.0,4.0,13.91826581954956
60,329.0,4.0,325.0,5.0,20.51622200012207
70,417.0,31.0,386.0,5.0,28.363389492034912
80,525.0,30.0,495.0,6.0,37.43989276885986
90,620.0,29.0,591.0,7.0,114.88521432876587
100,682.0,32.0,650.0,7.0,186.06530499458313
