circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,108.0,18.0,90.0,3.0,4.200120449066162
40,152.0,16.0,136.0,3.0,26.29058861732483
50,244.0,16.0,228.0,4.0,46.488906145095825
60,348.0,21.0,327.0,5.0,68.53977417945862
70,401.0,20.0,381.0,5.0,92.90010070800781
80,519.0,18.0,501.0,6.0,124.16623759269714
90,602.0,25.0,577.0,7.0,156.72459053993225
100,667.0,36.0,631.0,7.0,188.2718825340271
