circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,95.0,3.0,92.0,3.0,4.512818813323975
40,141.0,4.0,137.0,3.0,96.16450309753418
50,247.0,9.0,238.0,4.0,182.55244207382202
60,333.0,14.0,319.0,5.0,262.5147740840912
70,397.0,15.0,382.0,5.0,350.00971603393555
80,522.0,25.0,497.0,6.0,470.3022961616516
90,610.0,41.0,569.0,7.0,215.5923047065735
100,722.0,51.0,671.0,7.0,585.4889707565308
