circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,18129.0,8986.0,9143.0,60.0,958.8152251243591
40,32071.0,16091.0,15980.0,80.0,2014.3374927043915
50,49560.0,24938.0,24622.0,100.0,6341.213318824768
60,69378.0,35425.0,33953.0,120.0,6307.0828359127045
