circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,18004.0,9007.0,8997.0,60.0,954.6615464687347
40,32147.0,15978.0,16169.0,80.0,2008.8093464374542
50,49855.0,24786.0,25069.0,100.0,6332.046272277832
60,69332.0,35522.0,33810.0,120.0,6308.826756000519
