circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,5298.0,2833.0,2465.0,10.0,98.99456238746643
40,9529.0,5535.0,3994.0,14.0,191.59533286094666
50,15257.0,8331.0,6926.0,17.0,300.32899045944214
60,23417.0,12548.0,10869.0,20.0,490.63579297065735
70,32286.0,16998.0,15288.0,24.0,698.2544856071472
80,42830.0,22527.0,20303.0,27.0,958.877228975296
90,58344.0,25134.0,33210.0,30.0,1231.2554295063019
100,73073.0,31558.0,41515.0,34.0,1590.7161011695862
