buffer_id,Buffer_times,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
1,4.0,1278.0,465.0,813.0,3,5.552485466003418
2,503.0,1278.0,465.0,813.0,3,5.552485466003418
3,5.0,1278.0,465.0,813.0,3,5.552485466003418
4,5.0,1278.0,465.0,813.0,3,5.552485466003418
5,1.0,1278.0,465.0,813.0,3,5.552485466003418
6,1.0,1278.0,465.0,813.0,3,5.552485466003418
7,1.0,1278.0,465.0,813.0,3,5.552485466003418
8,503.0,1278.0,465.0,813.0,3,5.552485466003418
9,3.0,1278.0,465.0,813.0,3,5.552485466003418
10,3.0,1278.0,465.0,813.0,3,5.552485466003418
11,1.0,1278.0,465.0,813.0,3,5.552485466003418
12,7.0,1278.0,465.0,813.0,3,5.552485466003418
13,3.0,1278.0,465.0,813.0,3,5.552485466003418
14,503.0,1278.0,465.0,813.0,3,5.552485466003418
15,3.0,1278.0,465.0,813.0,3,5.552485466003418
16,1.0,1278.0,465.0,813.0,3,5.552485466003418
17,3.0,1278.0,465.0,813.0,3,5.552485466003418
18,1.0,1278.0,465.0,813.0,3,5.552485466003418
19,0.0,1278.0,465.0,813.0,3,5.552485466003418
20,0.0,1278.0,465.0,813.0,3,5.552485466003418
21,0.0,1278.0,465.0,813.0,3,5.552485466003418
22,1.0,1278.0,465.0,813.0,3,5.552485466003418
23,0.0,1278.0,465.0,813.0,3,5.552485466003418
24,1.0,1278.0,465.0,813.0,3,5.552485466003418
25,1.0,1278.0,465.0,813.0,3,5.552485466003418
26,6.0,1278.0,465.0,813.0,3,5.552485466003418
27,1.0,1278.0,465.0,813.0,3,5.552485466003418
28,0.0,1278.0,465.0,813.0,3,5.552485466003418
29,503.0,1278.0,465.0,813.0,3,5.552485466003418
30,1.0,1278.0,465.0,813.0,3,5.552485466003418
31,1.0,1278.0,465.0,813.0,3,5.552485466003418
32,0.0,1278.0,465.0,813.0,3,5.552485466003418
33,1.0,1278.0,465.0,813.0,3,5.552485466003418
34,1.0,1278.0,465.0,813.0,3,5.552485466003418
35,1.0,1278.0,465.0,813.0,3,5.552485466003418
36,3.0,1278.0,465.0,813.0,3,5.552485466003418
37,0.0,1278.0,465.0,813.0,3,5.552485466003418
38,1.0,1278.0,465.0,813.0,3,5.552485466003418
39,4.0,1278.0,465.0,813.0,3,5.552485466003418
40,3.0,1278.0,465.0,813.0,3,5.552485466003418
41,1.0,1278.0,465.0,813.0,3,5.552485466003418
42,3.0,1278.0,465.0,813.0,3,5.552485466003418
43,6.0,1278.0,465.0,813.0,3,5.552485466003418
44,3.0,1278.0,465.0,813.0,3,5.552485466003418
45,1.0,1278.0,465.0,813.0,3,5.552485466003418
46,1.0,1278.0,465.0,813.0,3,5.552485466003418
47,1.0,1278.0,465.0,813.0,3,5.552485466003418
48,5.0,1278.0,465.0,813.0,3,5.552485466003418
49,0.0,1278.0,465.0,813.0,3,5.552485466003418
50,1.0,1278.0,465.0,813.0,3,5.552485466003418
51,0.0,1278.0,465.0,813.0,3,5.552485466003418
52,2.0,1278.0,465.0,813.0,3,5.552485466003418
53,1.0,1278.0,465.0,813.0,3,5.552485466003418
54,0.0,1278.0,465.0,813.0,3,5.552485466003418
55,0.0,1278.0,465.0,813.0,3,5.552485466003418
56,1.0,1278.0,465.0,813.0,3,5.552485466003418
57,6.0,1278.0,465.0,813.0,3,5.552485466003418
58,5.0,1278.0,465.0,813.0,3,5.552485466003418
59,3.0,1278.0,465.0,813.0,3,5.552485466003418
60,6.0,1278.0,465.0,813.0,3,5.552485466003418
61,7.0,1278.0,465.0,813.0,3,5.552485466003418
62,5.0,1278.0,465.0,813.0,3,5.552485466003418
63,4.0,1278.0,465.0,813.0,3,5.552485466003418
64,5.0,1278.0,465.0,813.0,3,5.552485466003418
65,1.0,1278.0,465.0,813.0,3,5.552485466003418
66,4.0,1278.0,465.0,813.0,3,5.552485466003418
67,1.0,1278.0,465.0,813.0,3,5.552485466003418
68,509.0,1278.0,465.0,813.0,3,5.552485466003418
69,1.0,1278.0,465.0,813.0,3,5.552485466003418
70,7.0,1278.0,465.0,813.0,3,5.552485466003418
71,0.0,1278.0,465.0,813.0,3,5.552485466003418
72,0.0,1278.0,465.0,813.0,3,5.552485466003418
73,1.0,1278.0,465.0,813.0,3,5.552485466003418
74,503.0,1278.0,465.0,813.0,3,5.552485466003418
75,4.0,1278.0,465.0,813.0,3,5.552485466003418
76,3.0,1278.0,465.0,813.0,3,5.552485466003418
77,507.0,1278.0,465.0,813.0,3,5.552485466003418
78,1.0,1278.0,465.0,813.0,3,5.552485466003418
79,0.0,1278.0,465.0,813.0,3,5.552485466003418
80,1.0,1278.0,465.0,813.0,3,5.552485466003418
