circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,498.0,162.0,336.0,7.0,7.789504766464233
40,972.0,357.0,615.0,9.0,14.156002283096313
50,1596.0,602.0,994.0,11.0,21.994248867034912
60,2440.0,904.0,1536.0,13.0,32.322426319122314
70,3488.0,1430.0,2058.0,15.0,43.41741371154785
80,4594.0,1941.0,2653.0,17.0,51.467013120651245
90,5972.0,2716.0,3256.0,19.0,57.97955584526062
100,7438.0,3484.0,3954.0,21.0,69.02040600776672
