circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,156.0,30.0,126.0,2.0,3.4300131797790527
40,420.0,98.0,322.0,2.0,5.008188009262085
50,691.0,164.0,527.0,3.0,10.09956979751587
60,1326.0,347.0,979.0,3.0,14.392447710037231
70,1899.0,537.0,1362.0,3.0,18.42723059654236
80,2774.0,694.0,2080.0,4.0,28.06397581100464
90,3548.0,966.0,2582.0,4.0,31.596635580062866
100,4799.0,1206.0,3593.0,5.0,44.61620903015137
