circuit_size,std_y_local_reg,std_telegate_cost,std_teledata_cost,std_num_qpu,std_time
30,4.713005230280737,6.626595257436683,5.290267299917384,0.0,1.8894668802377428
40,8.309377331303875,11.026557364846992,9.249801269725292,0.0,3.6556859743971386
50,14.13335183128643,13.885267501736193,9.924716620639607,0.46088859896247675,5.887698292771726
60,13.5429599684073,18.811152998266294,13.934604501541443,0.0,10.018505176027949
70,15.850300506419169,15.454762152896883,18.88086142379566,0.0,11.930834986829039
80,24.3356163312587,21.072858360391585,30.69393502076303,0.0,12.354165259036016
90,23.391803491570194,23.60742377974225,24.531225932505613,0.0,5.1709087569660594
100,63.3188063834914,65.11631122021656,50.39024181910861,0.0,10.286430653525462
