circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,144.72222222222223,50.833333333333336,93.88888888888889,2.0,4.7238434420691595
40,385.1111111111111,116.94444444444444,268.1666666666667,2.0,9.714223980903625
50,745.8888888888889,371.72222222222223,374.1666666666667,2.7222222222222223,16.14340338442061
60,1270.6666666666667,447.72222222222223,822.9444444444445,3.0,26.181749476326836
70,1786.9444444444443,624.5555555555555,1162.388888888889,3.0,32.34179166952769
80,2689.1111111111113,973.7777777777778,1715.3333333333333,4.0,37.5144702328576
90,3415.0,1141.611111111111,2273.3888888888887,4.0,36.82371233569251
100,4637.722222222223,1828.388888888889,2809.3333333333335,5.0,51.98150247997708
