circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,151.0,54.0,97.0,2.0,3.439497709274292
40,371.0,114.0,257.0,2.0,4.851823091506958
50,736.0,362.0,374.0,3.0,19.308812141418457
60,1289.0,464.0,825.0,3.0,25.943154096603394
70,1769.0,624.0,1145.0,3.0,20.37590527534485
80,2697.0,940.0,1757.0,4.0,24.636250495910645
90,3443.0,1126.0,2317.0,4.0,41.19119429588318
100,4743.0,1903.0,2840.0,5.0,45.943706035614014
