circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,11045.0,6117.0,4928.0,60.0,224.2416570186615
40,19937.0,11426.0,8511.0,80.0,407.0914726257324
50,30660.0,16959.0,13701.0,100.0,614.8553502559662
60,45722.0,26189.0,19533.0,120.0,944.080450296402
70,61837.0,35607.0,26230.0,140.0,1281.8125977516174
80,82819.0,47788.0,35031.0,160.0,1740.085832118988
90,102754.0,59181.0,43573.0,180.0,2140.1269602775574
100,128666.0,73921.0,54745.0,200.0,2624.612237930298
