buffer_id,Buffer_times,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
1,0.0,293.0,153.0,140.0,2,1.0856597423553467
2,0.0,293.0,153.0,140.0,2,1.0856597423553467
3,0.0,293.0,153.0,140.0,2,1.0856597423553467
4,1.0,293.0,153.0,140.0,2,1.0856597423553467
5,0.0,293.0,153.0,140.0,2,1.0856597423553467
6,0.0,293.0,153.0,140.0,2,1.0856597423553467
7,0.0,293.0,153.0,140.0,2,1.0856597423553467
8,0.0,293.0,153.0,140.0,2,1.0856597423553467
9,0.0,293.0,153.0,140.0,2,1.0856597423553467
10,0.0,293.0,153.0,140.0,2,1.0856597423553467
11,0.0,293.0,153.0,140.0,2,1.0856597423553467
12,0.0,293.0,153.0,140.0,2,1.0856597423553467
13,0.0,293.0,153.0,140.0,2,1.0856597423553467
14,0.0,293.0,153.0,140.0,2,1.0856597423553467
15,0.0,293.0,153.0,140.0,2,1.0856597423553467
16,0.0,293.0,153.0,140.0,2,1.0856597423553467
17,1.0,293.0,153.0,140.0,2,1.0856597423553467
18,0.0,293.0,153.0,140.0,2,1.0856597423553467
19,0.0,293.0,153.0,140.0,2,1.0856597423553467
20,0.0,293.0,153.0,140.0,2,1.0856597423553467
21,1.0,293.0,153.0,140.0,2,1.0856597423553467
22,0.0,293.0,153.0,140.0,2,1.0856597423553467
23,1.0,293.0,153.0,140.0,2,1.0856597423553467
24,0.0,293.0,153.0,140.0,2,1.0856597423553467
25,0.0,293.0,153.0,140.0,2,1.0856597423553467
26,0.0,293.0,153.0,140.0,2,1.0856597423553467
27,1.0,293.0,153.0,140.0,2,1.0856597423553467
28,1.0,293.0,153.0,140.0,2,1.0856597423553467
29,1.0,293.0,153.0,140.0,2,1.0856597423553467
30,0.0,293.0,153.0,140.0,2,1.0856597423553467
31,0.0,293.0,153.0,140.0,2,1.0856597423553467
32,0.0,293.0,153.0,140.0,2,1.0856597423553467
33,0.0,293.0,153.0,140.0,2,1.0856597423553467
